song,artist,username,total_plays,time_since_play,avg_play_hour,avg_play_day,total_weekend_plays,total_artist_plays,artist_distinct_songs,artist_max_song_count,artist_max_song_percent,percent_of_artist_play,song_rank,artist_rank
I Love You ,Michael Kiwanuka,COKUNUBI,3,77343,14.666666666666666,1.0,0,50,23,5,0.1,0.06,1164,61.0
I'll Get Along,Michael Kiwanuka,COKUNUBI,2,77523,17.0,1.0,0,50,23,5,0.1,0.04,1327,61.0
I'll Never Love,Michael Kiwanuka,COKUNUBI,2,76263,17.5,1.0,0,50,23,5,0.1,0.04,1329,61.0
I'm Getting Ready,Michael Kiwanuka,COKUNUBI,2,76563,17.5,1.0,0,50,23,5,0.1,0.04,1332,61.0
It Always Comes Back Around,Michael Kiwanuka,COKUNUBI,2,75603,18.0,1.0,0,50,23,5,0.1,0.04,1333,61.0
Love & Hate,Michael Kiwanuka,COKUNUBI,2,79143,17.0,1.0,0,50,23,5,0.1,0.04,1326,61.0
Money (with Tom Misch),Michael Kiwanuka,COKUNUBI,2,78243,17.0,1.0,0,50,23,5,0.1,0.04,1318,61.0
No More Running,Michael Kiwanuka,COKUNUBI,2,76743,17.5,1.0,0,50,23,5,0.1,0.04,1309,61.0
One More Night,Michael Kiwanuka,COKUNUBI,2,77943,17.0,1.0,0,50,23,5,0.1,0.04,1303,61.0
Rest,Michael Kiwanuka,COKUNUBI,1,74043,17.0,1.0,0,50,23,5,0.1,0.02,4162,61.0
Rule The World (I Came From The City),Michael Kiwanuka,COKUNUBI,2,82263,19.0,2.0,0,50,23,5,0.1,0.04,1305,61.0
Sometimes I Feel Like a Motherless Child,Michael Kiwanuka,COKUNUBI,2,76443,17.5,1.0,0,50,23,5,0.1,0.04,1306,61.0
Tell Me a Tale,Michael Kiwanuka,COKUNUBI,2,74883,18.0,1.0,0,50,23,5,0.1,0.04,1307,61.0
The Final Frame,Michael Kiwanuka,COKUNUBI,2,75423,18.0,1.0,0,50,23,5,0.1,0.04,1311,61.0
Waiting Around To Die,Michael Kiwanuka,COKUNUBI,2,76083,17.5,1.0,0,50,23,5,0.1,0.04,1313,61.0
You Ain't The Problem,Michael Kiwanuka,COKUNUBI,2,78723,17.0,1.0,0,50,23,5,0.1,0.04,1315,61.0
You Ain't The Problem ,Michael Kiwanuka,COKUNUBI,5,65343,20.0,1.0,0,50,23,5,0.1,0.1,683,61.0
You've Got Nothing to Lose,Michael Kiwanuka,COKUNUBI,3,77703,14.333333333333334,1.0,0,50,23,5,0.1,0.06,1175,61.0
Black Narcissus,Joe Henderson,COKUNUBI,1,21483,8.0,0.0,0,1,1,1,1.0,1.0,4136,807.0
Black Sheep,Mick Jenkins,COKUNUBI,3,21483,9.666666666666666,3.3333333333333335,1,38,12,6,0.15789473684210525,0.07894736842105263,1191,74.0
Canada Dry,Mick Jenkins,COKUNUBI,1,19083,9.0,2.0,0,38,12,6,0.15789473684210525,0.02631578947368421,4137,74.0
Comfortable,Mick Jenkins,COKUNUBI,5,81423,13.2,2.4,0,38,12,6,0.15789473684210525,0.13157894736842105,671,74.0
